,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
50,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1552.005,Cloud Instance Metadata API,16.1,enterprise,detect,minimal,T1552,[],The UnauthorizedAccess:IAMUser/InstanceCredentialExfiltration finding type flags attempts to run AWS API operations from a host outside of EC2 using temporary AWS credentials that were created on an EC2 instance in your AWS environment. This may indicate that the temporary credentials have been compromised. Score is capped at Minimal because external use is required for detection.,,09/21/2021,12/11/2024
51,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1562,Impair Defenses,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","GuardDuty flags the following finding type DefenseEvasion:IAMUser/AnomalousBehavior as a defense evasion technique. It looks for API calls that delete, disable, or stop operations, such as, DeleteFlowLogs, DisableAlarmActions, or StopLogging. The following Finding types are examples:
Stealth:IAMUser/CloudTrailLoggingDisabled Stealth:IAMUser/PasswordPolicyChange Stealth:S3/ServerAccessLoggingDisabled",,09/21/2021,12/11/2024
52,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1562.001,Disable or Modify Tools,16.1,enterprise,detect,partial,T1562,['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-active.html'],"The following GuardDuty findings provide indicators of malicious activity in defense measures:
Stealth:IAMUser/CloudTrailLoggingDisabled Stealth:IAMUser/PasswordPolicyChange Stealth:S3/ServerAccessLoggingDisabled Impact:S3/MaliciousIPCaller Exfiltration:S3/MaliciousIPCaller Exfiltration:S3/ObjectRead.Unusual PenTest:S3/KaliLinux PenTest:S3/ParrotLinux PenTest:S3/PentooLinux UnauthorizedAccess:S3/MaliciousIPCaller.Custom UnauthorizedAccess:S3/TorIPCaller",,09/21/2021,12/11/2024
53,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1562.006,Indicator Blocking,16.1,enterprise,detect,partial,T1562,['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-iam.html'],"The following GuardDuty findings provide indicators of malicious activity in defense measures:
Stealth:IAMUser/CloudTrailLoggingDisabled Stealth:IAMUser/PasswordPolicyChange Stealth:S3/ServerAccessLoggingDisabled Impact:S3/MaliciousIPCaller Exfiltration:S3/MaliciousIPCaller Exfiltration:S3/ObjectRead.Unusual PenTest:S3/KaliLinux PenTest:S3/ParrotLinux PenTest:S3/PentooLinux UnauthorizedAccess:S3/MaliciousIPCaller.Custom UnauthorizedAccess:S3/TorIPCaller",,09/21/2021,12/11/2024
54,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1562.008,Disable Cloud Logs,16.1,enterprise,detect,partial,T1562,['https://docs.aws.amazon.com/guardduty/latest/ug/logging-using-cloudtrail.html'],"The following GuardDuty findings provide indicators of malicious activity in defense measures:
Stealth:IAMUser/CloudTrailLoggingDisabled Stealth:IAMUser/PasswordPolicyChange Stealth:S3/ServerAccessLoggingDisabled Impact:S3/MaliciousIPCaller Exfiltration:S3/MaliciousIPCaller Exfiltration:S3/ObjectRead.Unusual PenTest:S3/KaliLinux PenTest:S3/ParrotLinux PenTest:S3/PentooLinux UnauthorizedAccess:S3/MaliciousIPCaller.Custom UnauthorizedAccess:S3/TorIPCaller

 ""Amazon GuardDuty is integrated with AWS CloudTrail, a service that provides a record of actions taken by a user, role, or an AWS service in GuardDuty.""",,09/21/2021,12/11/2024
55,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1565,Data Manipulation,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","The following GuardDuty finding type flags events where adversaries may insert, delete, or manipulate data in order to manipulate external outcomes or hide activity.
Impact:S3/MaliciousIPCaller",,09/21/2021,12/11/2024
56,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1565.001,Stored Data Manipulation,16.1,enterprise,detect,partial,T1565,[],"The Impact:S3/MaliciousIPCaller finding type is looking for API calls commonly associated with Impact tactic of techniques where an adversary is trying to manipulate, interrupt, or destroy data within your AWS environment.",,09/21/2021,12/11/2024
57,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1566,Phishing,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","GuardDuty implements a finding type that flags/alerts when an EC2 service queries a Domain known to be tied to a phishing attack.
Trojan:EC2/PhishingDomainRequest!DNS",,09/21/2021,12/11/2024
58,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1566.001,Spearphishing Attachment,16.1,enterprise,detect,partial,T1566,[],The domain associated with phishing can be delivered by various means these sub-techniques are added to the mapping and scoring of this Security service.,,09/21/2021,12/11/2024
59,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1566.002,Spearphishing Link,16.1,enterprise,detect,partial,T1566,[],The domain associated with phishing can be delivered by various means these sub-techniques are added to the mapping and scoring of this Security service.,,09/21/2021,12/11/2024
60,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1566.003,Spearphishing via Service,16.1,enterprise,detect,partial,T1566,[],The domain associated with phishing can be delivered by various means these sub-techniques are added to the mapping and scoring of this Security service.,,09/21/2021,12/11/2024
61,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1567,Exfiltration Over Web Service,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","The following finding types in GuardDuty flag events where adversaries may use an existing, legitimate external Web service to exfiltrate data rather than their primary command-and-control channel.
Exfiltration:S3/ObjectRead.Unusual Exfiltration:S3/MaliciousIPCaller Exfiltration:IAMUser/AnomalousBehavior Behavior:EC2/TrafficVolumeUnusual",,09/21/2021,12/11/2024
62,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1567.001,Exfiltration to Code Repository,16.1,enterprise,detect,partial,T1567,[],"The following finding types in GuardDuty flag events where adversaries may use an existing, legitimate external Web service to exfiltrate data rather than their primary command-and-control channel.
Exfiltration:S3/ObjectRead.Unusual Exfiltration:S3/MaliciousIPCaller Exfiltration:IAMUser/AnomalousBehavior Behavior:EC2/TrafficVolumeUnusual",,09/21/2021,12/11/2024
63,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1567.002,Exfiltration to Cloud Storage,16.1,enterprise,detect,partial,T1567,[],"The following finding types in GuardDuty flag events where adversaries may use an existing, legitimate external Web service to exfiltrate data rather than their primary command-and-control channel.
Exfiltration:S3/ObjectRead.Unusual Exfiltration:S3/MaliciousIPCaller Exfiltration:IAMUser/AnomalousBehavior Behavior:EC2/TrafficVolumeUnusual",,09/21/2021,12/11/2024
64,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1567.003,Exfiltration to Text Storage Sites,16.1,enterprise,detect,partial,T1567,[],"The following finding types in GuardDuty flag events where adversaries may use an existing, legitimate external Web service to exfiltrate data rather than their primary command-and-control channel.
Exfiltration:S3/ObjectRead.Unusual Exfiltration:S3/MaliciousIPCaller Exfiltration:IAMUser/AnomalousBehavior Behavior:EC2/TrafficVolumeUnusual",,09/21/2021,12/11/2024
65,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1567.004,Exfiltration Over Webhook,16.1,enterprise,detect,partial,T1567,[],"The following finding types in GuardDuty flag events where adversaries may use an existing, legitimate external Web service to exfiltrate data rather than their primary command-and-control channel.
Exfiltration:S3/ObjectRead.Unusual Exfiltration:S3/MaliciousIPCaller Exfiltration:IAMUser/AnomalousBehavior Behavior:EC2/TrafficVolumeUnusual",,09/21/2021,12/11/2024
66,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1568,Dynamic Resolution,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","GuardDuty has the following finding types to flag events where adversaries may dynamically establish connections to command-and-control infrastructure to evade common detections and remediations.
Trojan:EC2/DGADomainRequest.B Trojan:EC2/DGADomainRequest.C!DNS",,09/21/2021,12/11/2024
67,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1568.002,Domain Generation Algorithms,16.1,enterprise,detect,partial,T1568,[],"GuardDuty has the following finding types to flag events where adversaries may dynamically establish connections to command-and-control infrastructure to evade common detections and remediations.
Trojan:EC2/DGADomainRequest.B Trojan:EC2/DGADomainRequest.C!DNS",,09/21/2021,12/11/2024
68,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1571,Non-Standard Port,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","GuardDuty has the following finding type to flag events where adversaries may communicate using a protocol and port paring that are typically not associated.
Behavior:EC2/NetworkPortUnusual",,09/21/2021,12/11/2024
69,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1580,Cloud Infrastructure Discovery,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","The following GuardDuty finding types flag events that are linked to Discovery techniques and can be used to capture events where a malicious user may be searching through the account looking for available resources. The finding types are also used to flag certain signatures of running services to detect malicious user activities from commonly used pentest operating systems.
Discovery:IAMUser/AnomalousBehavior Discovery:S3/MaliciousIPCaller Discovery:S3/MaliciousIPCaller.Custom Discovery:S3/TorIPCaller PenTest:IAMUser/KaliLinux PenTest:IAMUser/ParrotLinux PenTest:IAMUser/PentooLinux PenTest:S3/KaliLinux PenTest:S3/ParrotLinux PenTest:S3/PentooLinux",,09/21/2021,12/11/2024
70,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1595,Active Scanning,16.1,enterprise,detect,partial,,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']","Documentation states that the Service can flag such attempts: Reconnaissance -- Activity suggesting reconnaissance by an attacker, such as unusual API activity, intra-VPC port scanning, unusual patterns of failed login requests, or unblocked port probing from a known bad IP. Note: This is from the perspective of the resource running in the AWS account. Meaning GuardDuty has several finding types that flag events that take place via a resource (e.g., EC2, IAM, S3).",,09/21/2021,12/11/2024
71,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1595.001,Scanning IP Blocks,16.1,enterprise,detect,partial,T1595,[],"There are a few finding types offered by GuardDuty that flag this behavior: Recon:EC2/PortProbeEMRUnprotectedPort, Recon:EC2/PortProbeUnprotectedPort, Recon:EC2/Portscan, Impact:EC2/PortSweep.",,09/21/2021,12/11/2024
72,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1595.002,Vulnerability Scanning,16.1,enterprise,detect,partial,T1595,[],"There are finding types that show when an EC2 instance is probing other AWS resources for information. Recon:EC2/PortProbeEMRUnprotectedPort, Recon:EC2/PortProbeUnprotectedPort, Recon:EC2/Portscan, Impact:EC2/PortSweep",,09/21/2021,12/11/2024
73,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1619,Cloud Storage Object Discovery,16.1,enterprise,detect,partial,,[],The GuardDuty finding Discovery:IAMUser/AnomalousBehavior can be used to detect this technique.,,09/21/2021,12/11/2024
74,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1622,Debugger Evasion,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/guardduty/latest/ug/findings-runtime-monitoring.html#defenseevasion-runtime-ptrace-anti-debug'],Amazon GuardDuty finding DefenseEvasion:Runtime/PtraceAntiDebugging can aid in the detection of a specific type of Debugger Evasion.,,09/21/2021,12/11/2024
75,aws,12/12/2024,Amazon GuardDuty,amazon_guardduty,Amazon GuardDuty,technique_scores,T1649,Steal or Forge Authentication Certificates,16.1,enterprise,detect,partial,,['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty-attack-sequence-finding-types.html#attack-sequence-iam-compromised-credentials'],Amazon GuardDuty finding AttackSequence:IAM/CompromisedCredentials can aid in the detection of compromised credentials.,,09/21/2021,12/11/2024
76,aws,12/12/2024,Amazon Inspector,amazon_inspector,Amazon Inspector,technique_scores,T1003,OS Credential Dumping,16.1,enterprise,protect,minimal,,['https://docs.aws.amazon.com/inspector/latest/userguide/inspector_introduction.html'],"The Amazon Inspector Best Practices assessment package can assess security control ""Configure permissions for system directories"" that prevents privilege escalation by local users and ensures only the root account can modify/execute system configuration information and binaries. Amazon Inspector does not directly protect against system modifications rather it just checks to see if security controls are in place which can inform decisions around hardening the system. Furthermore, Amazon Inspector only supports a subset of the sub-techniques for this technique. Due to these things and the fact the security control is only supported for Linux platforms, the score is Minimal. ",,09/21/2021,12/11/2024
77,aws,12/12/2024,Amazon Inspector,amazon_inspector,Amazon Inspector,technique_scores,T1003.007,Proc Filesystem,16.1,enterprise,protect,minimal,T1003,[],"The Amazon Inspector Best Practices assessment package can assess security control ""Configure permissions for system directories"" that prevents privilege escalation by local users and ensures only the root account can modify/execute system configuration information and binaries. Amazon Inspector does not directly protect against system modifications rather it just checks to see if security controls are in place which can inform decisions around hardening the system. Due to this and the fact the security control is only supported for Linux platforms, the score is Minimal. ",,09/21/2021,12/11/2024
