,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
58,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1110,Brute Force,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to gain access to a system, Palo Alto Network's vulnerability signature is able to detect multiple repetitive occurrences of a condition in a particular time that could indicate a brute force attack (e.g., failed logins).

Although there are ways an attacker could brute force a system while avoiding detection, this technique was scored as significant based on Palo Alto Network's advanced threat detection technology which constantly updates to detect against the latest known variations of these attacks.",,06/28/2022,06/28/2022
59,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1499,Endpoint Denial of Service,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to affect availability and deprive legitimate user access, Palo Alto Network's vulnerability signatures are able to detect denial-of-service (DoS) attacks that attempt to render a target system unavailable by flooding the resources with traffic.

This technique was scored as significant based on  Palo Alto Network's advanced threat detection technology which constantly updates to detect against a variety of denial-of-service attacks.",,06/28/2022,06/28/2022
60,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1499.003,Application Exhaustion Flood,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to affect availability and deprive legitimate user access, Palo Alto Network's vulnerability signatures are able to detect denial-of-service (DoS) attacks that attempt to crash a target system by flooding it with application traffic.

This was scored as minimal because there are other ways adversaries could

This technique was scored as significant based on  Palo Alto Network's advanced threat detection technology which constantly updates to detect against variations of these cyber-attacks.",,06/28/2022,06/28/2022
61,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1190,Exploit Public-Facing Application,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to take advantage of software weaknesses in web applications, Palo Alto Network's vulnerability signatures are able to detect SQL-injection attacks that attempt to read or modify a system database using common web hacking techniques (e.g., OWASP top 10).

Although there are ways an attacker could leverage web application weaknesses to affect the sensitive data and databases, this technique was scored as significant based on Palo Alto Network's advanced threat detection technology which constantly updates to detect against the latest known variations of these attacks.",,06/28/2022,06/28/2022
62,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1566.002,Spearphishing Link,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to gain access to a system, Palo Alto Network's vulnerability signatures are able to detect when a user attempts to connect to a malicious site with a phishing kit landing page.

Although there are other ways an adversary could attempt a phishing attack, this technique was scored as significant based on Palo Alto Network's advanced threat detection technology which constantly updates to detect against variations of these cyber-attacks.",,06/28/2022,06/28/2022
63,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1137.006,Add-ins,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to establish persistence, Palo Alto Network's antivirus signatures is able to detect malware found in executables and Microsoft Office add-ins.

Although there are ways an attacker could deliver a malicious file, this technique was scored as significant based on Palo Alto Network's advanced threat detection technology which constantly updates to detect against the latest known variations of these attacks.",,06/28/2022,06/28/2022
64,gcp,06/28/2022,Cloud IDS,cloud_ids,Cloud IDS,technique_scores,T1137.001,Office Template Macros,10.0,enterprise,detect,significant,,"['https://cloud.google.com/intrusion-detection-system', 'https://docs.paloaltonetworks.com/pan-os/10-0/pan-os-admin/threat-prevention/threat-signatures']","Often used by adversaries to establish persistence, Palo Alto Network's antivirus signatures is able to detect malware found in executables and Microsoft Office templates

Although there are ways an attacker could deliver a malicious template, this technique was scored as significant based on Palo Alto Network's advanced threat detection technology which constantly updates to detect against the latest known variations of these attacks.",,06/28/2022,06/28/2022
65,gcp,06/28/2022,Packet Mirroring,packet_mirroring,Packet Mirroring,non_mappable,,,10.0,enterprise,,,,,"This tool provides the functional ability to clone traffic, but is not considered a stand-alone security control as it requires a secondary security tool (e.g., IDS/IPS) to enable cyber defense and digital forensics.",,06/28/2022,06/28/2022
66,gcp,06/28/2022,Assured Workloads,assured_workloads,Assured Workloads,non_mappable,,,10.0,enterprise,,,,,"Assure workloads doesn't appear to provide any specific mitigation for TTPs. Rather, it focuses on enabling customers to apply other security controls in ways to support regulatory compliance. As a result, we have not mapped any TTPs to this control.	",,06/28/2022,06/28/2022
67,gcp,06/28/2022,ResourceManager,resourcemanager,ResourceManager,technique_scores,T1580,Cloud Infrastructure Discovery,10.0,enterprise,protect,significant,,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"Resource Manager can easily modify your Cloud Identity and Access Management policies for your organization and folders, and the changes will apply across all the projects and resources. Create and manage IAM access control policies for your organization and projects. This control may prevent adversaries that try to discover resources by placing a limit on discovery of these resources with least privilege.",,06/28/2022,06/28/2022
68,gcp,06/28/2022,ResourceManager,resourcemanager,ResourceManager,technique_scores,T1580,Cloud Infrastructure Discovery,10.0,enterprise,detect,minimal,,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],GCP allows configuration of account policies to enable logging and IAM permissions and roles that may detect compromised user attempts to discover infrastructure and resources.,,06/28/2022,06/28/2022
69,gcp,06/28/2022,ResourceManager,resourcemanager,ResourceManager,technique_scores,T1562,Impair Defenses,10.0,enterprise,protect,partial,,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],An adversary may disable cloud logging capabilities and integrations to limit what data is collected on their activities and avoid detection. GCP allows configuration of account policies to enable logging and IAM permissions and roles to determine your ability to access audit logs data in Google Cloud resources.,,06/28/2022,06/28/2022
70,gcp,06/28/2022,ResourceManager,resourcemanager,ResourceManager,technique_scores,T1562.007,Disable or Modify Cloud Firewall,10.0,enterprise,protect,partial,,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"This control adopts the security principle of least privilege, which grants necessary access to user's resources when justified and needed. This control manages access control and ensures proper user permissions are in place to prevent adversaries that try to modify and/or disable firewall.

",,06/28/2022,06/28/2022
71,gcp,06/28/2022,ResourceManager,resourcemanager,ResourceManager,technique_scores,T1562.007,Disable or Modify Cloud Firewall,10.0,enterprise,detect,partial,,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],An adversary may disable cloud logging capabilities and integrations to limit what data is collected on their activities and avoid detection. GCP allows configuration of account policies to enable logging and IAM permissions and roles to determine your ability to access audit logs data in Google Cloud resources.,,06/28/2022,06/28/2022
72,gcp,06/28/2022,ResourceManager,resourcemanager,ResourceManager,technique_scores,T1562.008,Disable Cloud Logs,10.0,enterprise,protect,partial,,['https://cloud.google.com/resource-manager/docs/cloud-platform-resource-hierarchy'],"This control adopts the security principle of least privilege, which grants necessary access to user's resources when justified and needed. This control manages access control and ensures proper user permissions are in place to prevent adversaries that try to modify and/or disable cloud logging capabilities.
",,06/28/2022,06/28/2022
